"","Group","Family","taxon.rank","taxon.id","taxon.name","establishment","endemic","OregonFlora"
"2136","Dicotyledons","Ceratophyllaceae","species",60997,"Ceratophyllum demersum","native","","native"
"2137","Dicotyledons","Plantaginaceae","species",78418,"Penstemon roezlii","native","","native"
"2138","Dicotyledons","Viburnaceae","species",79499,"Viburnum edule","native","","native"
"2139","Pteridophytes","Woodsiaceae","species",79532,"Woodsia oregana","native","","native"
"2140","","","species",52700,"Bromus carinatus","native","",""
"2141","Dicotyledons","Fabaceae","species",58911,"Trifolium microcephalum","native","","native"
"2142","Dicotyledons","Montiaceae","species",62363,"Lewisia triphylla","native","","native"
"2143","Monocotyledons","Poaceae","species",64177,"Leersia oryzoides","native","","native"
"2144","Monocotyledons","Cyperaceae","species",76020,"Carex breweri","native","","native"
"2145","Dicotyledons","Asteraceae","species",77354,"Helianthus cusickii","native","","native"
"2146","Pteridophytes","Dryopteridaceae","species",78698,"Polystichum scopulinum","native","","native"
"2147","Dicotyledons","Asteraceae","species",78984,"Saussurea americana","native","","native"
"2148","Monocotyledons","Orchidaceae","species",551466,"Platanthera elongata","native","","native"
"2149","Dicotyledons","Asteraceae","species",50798,"Wyethia amplexicaulis","native","","native"
"2150","Dicotyledons","Asteraceae","species",75596,"Artemisia spinescens","native","","native"
"2151","Dicotyledons","Grossulariaceae","species",78855,"Ribes hudsonianum","native","","native"
"2152","Dicotyledons","Polemoniaceae","species",52190,"Ipomopsis tenuituba","native","","native"
"2153","Monocotyledons","Poaceae","species",75915,"Bromus vulgaris","native","","native"
"2154","Monocotyledons","Poaceae","species",77986,"Melica subulata","native","","native"
"2155","Dicotyledons","Apiaceae","species",56726,"Daucus pusillus","native","","native"
"2156","Dicotyledons","Rosaceae","species",64549,"Sanguisorba officinalis","native","","native"
"2157","Monocotyledons","Cyperaceae","species",76076,"Carex lyngbyei","native","","native"
"2158","Dicotyledons","Fabaceae","species",77853,"Lupinus breweri","native","","native"
"2159","Monocotyledons","Juncaceae","species",77897,"Luzula parviflora","native","","native"
"2160","Dicotyledons","Asteraceae","species",78796,"Pyrrocoma carthamoides","native","","native"
"2161","Dicotyledons","Rosaceae","species",78885,"Rosa pisocarpa","native","","native"
"2162","","","species",79470,"Vaccinium cespitosum","native","",""
"2163","Dicotyledons","Asteraceae","species",60843,"Wyethia mollis","native","","native"
"2164","Monocotyledons","Cyperaceae","species",61177,"Carex densa","native","","native"
"2165","Dicotyledons","Plantaginaceae","species",78420,"Penstemon rydbergii","native","","native"
"2166","Dicotyledons","Elaeagnaceae","species",79072,"Shepherdia canadensis","native","","native"
"2167","Dicotyledons","Nyctaginaceae","species",53801,"Abronia umbellata","native","","native"
"2168","Dicotyledons","Lamiaceae","species",79017,"Scutellaria lateriflora","native","","native"
"2169","Dicotyledons","Asteraceae","species",79045,"Senecio fremontii","native","","native"
"2170","Dicotyledons","Plantaginaceae","species",79497,"Veronica cusickii","native","","native"
"2171","Dicotyledons","Orobanchaceae","species",802543,"Aphyllon fasciculatum","native","","native"
"2172","Dicotyledons","Asteraceae","species",59752,"Erigeron divergens","native","","native"
"2173","Dicotyledons","Fabaceae","species",62691,"Lupinus argenteus","native","","native"
"2174","Dicotyledons","Plantaginaceae","species",77300,"Gratiola ebracteata","native","","native"
"2175","Dicotyledons","Saxifragaceae","species",1424149,"Ozomelis trifida","native","","native"
"2176","Dicotyledons","Saxifragaceae","species",1424150,"Ozomelis stauropetala","native","","native"
"2177","Monocotyledons","Poaceae","species",61063,"Calamagrostis nutkaensis","native","","native"
"2178","Dicotyledons","Plantaginaceae","species",78417,"Penstemon rattanii","native","","native"
"2179","Dicotyledons","Plantaginaceae","species",78427,"Penstemon venustus","native","","native"
"2180","Dicotyledons","Hydrophyllaceae","species",78872,"Romanzoffia sitchensis","native","","native"
"2181","Dicotyledons","Scrophulariaceae","species",79012,"Scrophularia lanceolata","native","","native"
"2182","Dicotyledons","Onagraceae","species",79318,"Taraxia subacaulis","native","","native"
"2183","Monocotyledons","Orchidaceae","species",50742,"Spiranthes porrifolia","native","","native"
"2184","Dicotyledons","Apiaceae","species",75446,"Angelica arguta","native","","native"
"2185","Monocotyledons","Poaceae","species",78647,"Poa macrantha","native","","native"
"2186","Dicotyledons","Ranunculaceae","species",78817,"Ranunculus aquatilis","native","","native"
"2187","","","species",499563,"Primula tetrandra","native","",""
"2188","Dicotyledons","Plantaginaceae","species",60317,"Veronica peregrina","native","","native"
"2189","Dicotyledons","Fabaceae","species",75631,"Astragalus canadensis","native","","native"
"2190","Dicotyledons","Asteraceae","species",76471,"Crepis acuminata","native","","native"
"2191","Pteridophytes","Pteridaceae","species",76537,"Cryptogramma cascadensis","native","","native"
"2192","Dicotyledons","Orobanchaceae","species",802501,"Aphyllon corymbosum","native","","native"
"2193","Dicotyledons","Asteraceae","species",1490938,"Doellingeria vialis","native","","native"
"2194","Dicotyledons","Asteraceae","species",77350,"Helenium bolanderi","native","","native"
"2195","Dicotyledons","Brassicaceae","species",77486,"Idahoa scapigera","native","","native"
"2196","Dicotyledons","Grossulariaceae","species",78851,"Ribes binominatum","native","","native"
"2197","Monocotyledons","Cyperaceae","species",290553,"Carex kelloggii","native","","native"
"2198","","","species",1424142,"Brewerimitella breweri","native","",""
"2199","Monocotyledons","Orchidaceae","species",50711,"Cypripedium fasciculatum","native","","native"
"2200","Dicotyledons","Gentianaceae","species",56349,"Gentiana newberryi","native","","native"
"2201","Dicotyledons","Onagraceae","species",57150,"Epilobium minutum","native","","native"
"2202","Dicotyledons","Campanulaceae","species",58867,"Githopsis specularioides","native","","native"
"2203","Monocotyledons","Poaceae","species",76605,"Danthonia unispicata","native","","native"
"2204","Dicotyledons","Plantaginaceae","species",77422,"Hippuris vulgaris","native","","native"
"2205","Dicotyledons","Apiaceae","species",77738,"Ligusticum grayi","native","","native"
"2206","Monocotyledons","Zosteraceae","species",78562,"Phyllospadix torreyi","native","","native"
"2207","Dicotyledons","Polygonaceae","species",78913,"Rumex venosus","native","","native"
"2208","Dicotyledons","Primulaceae","species",204175,"Lysimachia maritima","native","","native"
"2209","Dicotyledons","Asteraceae","species",56852,"Achyrachaena mollis","native","","native"
"2210","Monocotyledons","Asparagaceae","species",57128,"Brodiaea terrestris","native","","native"
"2211","Dicotyledons","Asteraceae","species",60137,"Lasthenia glaberrima","native","","native"
"2212","Dicotyledons","Rhamnaceae","species",62228,"Ceanothus cordulatus","native","","native"
"2213","Monocotyledons","Cyperaceae","species",76056,"Carex inops","native","","native"
"2214","Monocotyledons","Cyperaceae","species",76123,"Carex unilateralis","native","","native"
"2215","Dicotyledons","Montiaceae","species",77728,"Lewisia leeana","native","","native"
"2216","Dicotyledons","Plantaginaceae","species",78392,"Penstemon azureus","native","","native"
"2217","Dicotyledons","Anacardiaceae","species",54764,"Rhus glabra","native","","native"
"2218","Dicotyledons","Apiaceae","species",75450,"Angelica genuflexa","native","","native"
"2219","Dicotyledons","Asteraceae","species",75580,"Arnica spathulata","native","","native"
"2220","Dicotyledons","Boraginaceae","species",77320,"Hackelia californica","native","","native"
"2221","Monocotyledons","Juncaceae","species",77901,"Luzula subsessilis","native","","native"
"2222","Dicotyledons","Caryophyllaceae","species",79115,"Silene oregana","native","","native"
"2223","Monocotyledons","Juncaceae","species",57111,"Luzula comosa","native","","native"
"2224","Dicotyledons","Brassicaceae","species",58866,"Rorippa curvisiliqua","native","","native"
"2225","Dicotyledons","Asteraceae","species",64236,"Microseris laciniata","native","","native"
"2226","Dicotyledons","Ranunculaceae","species",67826,"Ranunculus flammula","native","","native"
"2227","Dicotyledons","Rosaceae","species",77438,"Horkelia hendersonii","native","","native"
"2228","Dicotyledons","Rosaceae","species",130220,"Rubus pedatus","native","","native"
"2229","Dicotyledons","Asteraceae","species",52993,"Cirsium brevistylum","native","","native"
"2230","Dicotyledons","Asteraceae","species",75597,"Artemisia suksdorfii","native","","native"
"2231","Dicotyledons","Caryophyllaceae","species",76860,"Eremogone congesta","native","","native"
"2232","Dicotyledons","Ericaceae","species",77227,"Gaultheria humifusa","native","","native"
"2233","Monocotyledons","Juncaceae","species",77574,"Juncus hesperius","native","","native"
"2234","Monocotyledons","Alismataceae","species",78925,"Sagittaria cuneata","native","","native"
"2235","","","species",168411,"Sanguisorba occidentalis","native","",""
"2236","Dicotyledons","Rosaceae","species",79076,"Sibbaldia procumbens","native","","native"
"2237","Monocotyledons","Araceae","species",54518,"Lemna minor","native","","native"
"2238","Monocotyledons","Liliaceae","species",64431,"Calochortus greenei","native","","native"
"2239","Dicotyledons","Asteraceae","species",75469,"Antennaria racemosa","native","","native"
"2240","Monocotyledons","Cyperaceae","species",76091,"Carex pellita","native","","native"
"2241","Dicotyledons","Asteraceae","species",77614,"Kyhosia bolanderi","native","","native"
"2242","Dicotyledons","Saxifragaceae","species",77792,"Lithophragma tenellum","native","","native"
"2243","Dicotyledons","Polygonaceae","species",78691,"Polygonum shastense","native","","native"
"2244","Dicotyledons","Grossulariaceae","species",78860,"Ribes laxiflorum","native","","native"
"2245","Monocotyledons","Melanthiaceae","species",118830,"Anticlea elegans","native","","native"
"2246","Dicotyledons","Saxifragaceae","species",357953,"Micranthes occidentalis","native","","native"
"2247","Dicotyledons","Fabaceae","species",51691,"Lupinus albifrons","native","","native"
"2248","Dicotyledons","Lentibulariaceae","species",57859,"Utricularia intermedia","native","","native"
"2249","Dicotyledons","Boraginaceae","species",58048,"Amsinckia lycopsoides","native","","native"
"2250","Dicotyledons","Ranunculaceae","species",58306,"Myosurus minimus","native","","native"
"2251","Monocotyledons","Cyperaceae","species",76089,"Carex pachystachya","native","","native"
"2252","Pteridophytes","Dryopteridaceae","species",78697,"Polystichum lonchitis","native","","native"
"2253","Dicotyledons","Lamiaceae","species",79019,"Scutellaria nana","native","","native"
"2254","Dicotyledons","Crassulaceae","species",79029,"Sedum oblanceolatum","native","","native"
"2255","Dicotyledons","Apiaceae","species",164726,"Lomatium donnellii","native","","native"
"2256","Dicotyledons","Plantaginaceae","species",166446,"Penstemon subserratus","native","","native"
"2257","Pteridophytes","Polypodiaceae","species",52678,"Polypodium calirhiza","native","","native"
"2258","Dicotyledons","Ranunculaceae","species",76625,"Delphinium glaucum","native","","native"
"2259","Dicotyledons","Asteraceae","species",78229,"Nothocalais alpestris","native","","native"
"2260","Dicotyledons","Rosaceae","species",166852,"Physocarpus malvaceus","native","","native"
"2261","Dicotyledons","Convolvulaceae","species",56030,"Calystegia occidentalis","native","","native"
"2262","Monocotyledons","Cyperaceae","species",60257,"Isolepis cernua","native","","native"
"2263","Monocotyledons","Melanthiaceae","species",61830,"Toxicoscordion micranthum","native","","native"
"2264","Dicotyledons","Polemoniaceae","species",62583,"Polemonium micranthum","native","","native"
"2265","Dicotyledons","Plumbaginaceae","species",63364,"Limonium californicum","native","","native"
"2266","Monocotyledons","Cyperaceae","species",76090,"Carex pansa","native","","native"
"2267","Dicotyledons","Onagraceae","species",76842,"Epilobium rigidum","native","","native"
"2268","Dicotyledons","Plantaginaceae","species",166316,"Penstemon acuminatus","native","","native"
"2269","Dicotyledons","Valerianaceae","species",170113,"Valeriana edulis","native","","native"
"2270","","","species",550259,"Euphorbia serpillifolia","native","",""
"2271","Dicotyledons","Grossulariaceae","species",52687,"Ribes menziesii","native","","native"
"2272","Monocotyledons","Liliaceae","species",68917,"Prosartes trachycarpa","native","","native"
"2273","Dicotyledons","Gentianaceae","species",77247,"Gentianopsis simplex","native","","native"
"2274","Dicotyledons","Caryophyllaceae","species",836884,"Sabulina nuttallii","native","","native"
"2275","","","species",1415101,"Cleomella lutea","native","",""
"2276","Dicotyledons","Brassicaceae","species",76689,"Draba aureola","native","","native"
"2277","Pteridophytes","Pteridaceae","species",78384,"Pellaea breweri","native","","native"
"2278","","","species",78583,"Pinguicula macroceras","native","",""
"2279","Monocotyledons","Cyperaceae","species",555506,"Calliscirpus criniger","native","","native"
